,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
51,27.072229623794556,0.07518183787487348,1.4186319828033447,0.037396348227752126,True,100,sqrt,4,6,1250,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 1250)])",0.7525611758408999,0.7708991662904784,0.7669868076944322,0.768002693835706,0.7691637738537983,0.7655227235030629,0.006609975762008108,73
36,21.882784605026245,0.11564827771847246,1.1468672275543212,0.015052797315208791,True,40,auto,4,6,1000,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 1000)])",0.7528285552653985,0.7710146418210944,0.7661832408576713,0.7677589045640069,0.7695238671351055,0.7654618419286553,0.006522736856639914,74
93,16.132853031158447,0.12647001475992833,0.8288793087005615,0.03476671427292661,True,80,sqrt,4,4,750,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 750)])",0.7534792658327667,0.7719470174456147,0.7661534791229765,0.7666700744736904,0.7688998959730521,0.7654299465696199,0.006314949695975951,75
52,16.2755756855011,0.11824136330150731,0.8490613460540771,0.015259553915166441,True,120,sqrt,4,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 750)])",0.7520597501347611,0.7711913074782429,0.7662580023352248,0.768008651540293,0.7695481591421778,0.7654131741261399,0.006873850392921248,76
96,26.90935869216919,0.2937868427068011,1.3964861392974854,0.0368783189372026,True,,auto,4,2,1250,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 1250)])",0.7523245105266065,0.7710629748782387,0.767058712045455,0.7671788624454186,0.7692478432508231,0.7653745806293084,0.006689634573737443,77
97,21.503682136535645,0.1446538954955498,1.1453974723815918,0.046947312473257154,True,120,sqrt,4,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7519307032531243,0.7704377403557694,0.7672320443883177,0.7682009662443607,0.7689977784721375,0.765359846542742,0.006796153761125275,78
5,17.17035412788391,0.13701366788470634,0.9223837852478027,0.020472904585798375,True,,auto,4,4,750,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 750)])",0.7528554598735625,0.77159440041295,0.7657918145229645,0.7665580696274552,0.7699706495396904,0.7653540787953245,0.006604710754782134,79
2,22.73208918571472,0.07197465128684703,1.2150607109069824,0.027877596703788147,True,,auto,4,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7531628390694911,0.7703913120496455,0.76676561848218,0.7667418052369176,0.7696672376082185,0.7653457624892905,0.006269310440805359,80
99,21.434440326690673,0.2001697870281423,1.12471342086792,0.02208070773560781,True,80,auto,4,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7523304628735455,0.7714165442864135,0.7665541911189079,0.7675089192795372,0.7685590934032435,0.7652738421923295,0.006673703554773032,81
87,26.597956228256226,0.1674852360535375,1.3900301933288575,0.022992375004324404,True,80,auto,4,4,1250,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1250)])",0.7526678418980464,0.7707225006333297,0.7660613367923611,0.7675923271437549,0.7693107166808926,0.765270944629677,0.006494473898604551,82
8,17.204430294036865,0.09986532137867976,0.8854243755340576,0.03566960213702902,True,100,sqrt,4,3,750,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 750)])",0.7522047493061943,0.7708010716129241,0.7670094266128004,0.767052797416358,0.7692495103493476,0.7652635110595248,0.006683319422819751,83
54,16.279966592788696,0.17703474365074487,0.856990909576416,0.01749912815117669,True,120,auto,4,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 750)])",0.7526942703184554,0.7703879787353596,0.7667934754658545,0.7664925348769984,0.7699242089379343,0.7652584936669203,0.006477951084082943,84
49,16.410131692886353,0.09931531321599565,0.8632666587829589,0.030305464216197377,True,100,auto,4,3,750,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 750)])",0.7525128427837555,0.7710479749639525,0.7665508578046221,0.7670275367489092,0.769028024402512,0.7652334473407503,0.006557067240601582,85
83,27.11160011291504,0.3388956313955748,1.4405335903167724,0.039348567724328286,True,100,auto,4,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7529690306531581,0.7708420237598642,0.7662008598046107,0.7672260474657475,0.7688253528533107,0.7652126629073382,0.006319462216314008,86
15,11.441272354125976,0.10927478518282624,0.6158437252044677,0.01833112274330775,True,120,auto,4,2,500,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 500)])",0.7525271284164089,0.7701655990537196,0.7667841898046297,0.7664794279269072,0.769884674887209,0.7651682040177749,0.006501485448267237,87
84,21.776404666900635,0.5356494299557402,1.1225566387176513,0.02071234160368953,True,120,auto,4,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7526311754409023,0.7709308327761938,0.7662918116658382,0.7670737685365041,0.7687893911565663,0.7651433959152009,0.006455827833994401,88
9,17.129122829437257,0.15461088853424335,0.910356092453003,0.01489800096677059,True,120,sqrt,4,4,750,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 4), ('n_estimators', 750)])",0.7532966478286791,0.7713129734496755,0.7660994318127705,0.7673135065690844,0.7675140607852701,0.7651073240890958,0.006158669630852581,89
62,10.850217723846436,0.11289443017008068,0.575895118713379,0.01383384425766846,True,100,sqrt,4,2,500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 4), ('min_samples_split', 2), ('n_estimators', 500)])",0.7513292781184109,0.7710882128292601,0.7667629994495269,0.7670771048510728,0.7691478173393489,0.7650810825175238,0.007050518004329503,90
11,18.570365810394286,0.13186579434934365,1.018094778060913,0.01934716774781677,True,80,auto,2,6,750,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'auto'), ('min_samples_leaf', 2), ('min_samples_split', 6), ('n_estimators', 750)])",0.7510892794898315,0.770557739670059,0.7666375239760534,0.7641073082685552,0.767022266720522,0.7638828236250043,0.006718990193122733,91
28,38.302077293395996,0.18491096255163378,2.1180498600006104,0.04571003055095497,True,100,sqrt,2,3,1500,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 1500)])",0.7511090412816689,0.7685308464904012,0.7667625232617717,0.7650984320036454,0.7668769909919522,0.7636755668058879,0.006376429516842864,92
47,24.336460971832274,0.18059811988465962,1.3015407085418702,0.060984134705502735,True,100,sqrt,2,4,1000,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 1000)])",0.7506121393592036,0.7695941737475785,0.7656413391923476,0.7655011728337251,0.7665600041153517,0.7635817658496413,0.00665065603868551,93
48,30.437864208221434,0.14725273720644447,1.684325933456421,0.03110827239103874,True,120,sqrt,2,3,1250,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 1250)])",0.7505138065877718,0.7697225063475828,0.7656758628045934,0.7647762393395814,0.7663597141354712,0.7634096258430001,0.006661247599018707,94
25,19.11008725166321,0.0733855632756522,1.056043529510498,0.00835147961528251,True,120,auto,2,4,750,"OrderedDict([('bootstrap', True), ('max_depth', 120), ('max_features', 'auto'), ('min_samples_leaf', 2), ('min_samples_split', 4), ('n_estimators', 750)])",0.7514530869347413,0.7678420409026234,0.7654541974045863,0.7655771931442549,0.7661587096847946,0.7632970456142001,0.005982939699362341,95
12,19.10565581321716,0.09070475404804314,1.0499276638031005,0.022777013309905912,True,40,sqrt,2,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 40), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 750)])",0.7503630931632772,0.7688846539924533,0.7662872878821646,0.7645543744207622,0.7655549818619679,0.7631288782641251,0.006541984297615208,96
53,24.068266296386717,0.18249431018664372,1.2808233737945556,0.05177745784909418,True,,sqrt,2,3,1000,"OrderedDict([('bootstrap', True), ('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 1000)])",0.7511321363877921,0.7682570385312084,0.7658327666699047,0.7643139214636315,0.766008194503719,0.7631088115112512,0.006119209620573479,97
59,24.19073805809021,0.17846924489238117,1.3237399578094482,0.019863473061904117,True,60,sqrt,2,2,1000,"OrderedDict([('bootstrap', True), ('max_depth', 60), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 1000)])",0.7499426193755083,0.7689315584863325,0.7660630034495041,0.7645417440870378,0.7656069000731618,0.7630171650943088,0.006696745397584737,98
33,12.021809911727905,0.09332552709340373,0.6456297874450684,0.01855306827333795,True,80,sqrt,2,3,500,"OrderedDict([('bootstrap', True), ('max_depth', 80), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 3), ('n_estimators', 500)])",0.7497535728367267,0.7677029940781291,0.7655661015270389,0.7662146675350618,0.7641946294659189,0.762686393088575,0.006564150263137613,99
63,18.05216774940491,0.10687185371890838,0.9791117191314698,0.004691976979870134,True,100,sqrt,2,2,750,"OrderedDict([('bootstrap', True), ('max_depth', 100), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 750)])",0.7507111864122682,0.7674182338005687,0.7654399117719326,0.7649573535590255,0.7648933819046457,0.7626840134896881,0.006056497162282824,100
